"Route ID:","Route Location:","X (Longitude)","Y (Latitude)"
11845,"POLK ST BETWEEN OLIVE ST AND O'FARRELL ST",-122.4195012,37.78473055
368,"POLK ST BETWEEN SACRAMENTO ST AND CLAY ST",-122.42096303,37.79193955
11361,"POLK ST BETWEEN SUTTER ST AND FERN ST",-122.42016325,37.78798968
9895,"POLK ST BETWEEN VALLEJO ST AND BONITA ST",-122.42200846,37.7971352
10153,"POPE ST BETWEEN POLARIS WAY AND BELLEVUE AVE",-122.44027993,37.70859775
14887,"PORTOLA DR BETWEEN CLAREMONT BLVD AND VICENTE ST",-122.4656813,37.73943232
9971,"PORTOLA DR BETWEEN EVELYN WAY AND LAGUNA HONDA BLVD",-122.45485733,37.74336522
16078,"PORTOLA DR BETWEEN PORTOLA DR AND SUNVIEW WAY",-122.44686947,37.74680815
10839,"PORTOLA DR BETWEEN SYDNEY WAY AND EVELYN WAY",-122.45376202,37.7442659
12162,"Post St BETWEEN Buchanan St AND Webster St",-122.4305745,37.78546825
10755,"POST ST BETWEEN FILLMORE ST AND AVERY ST",-122.43349421,37.78509932
14882,"POST ST BETWEEN JONES ST AND LEAVENWORTH ST",-122.41417469,37.78755872
5860,"Post St BETWEEN Larkin St AND Polk St",-122.41909946,37.78693274
9969,"Post St BETWEEN Meacham Pl AND Larkin St",-122.41763041,37.78711929
11835,"POST ST BETWEEN POWELL ST AND MASON ST",-122.40922924,37.78818769
11758,"POST ST BETWEEN SCOTT ST AND DIVISADERO ST",-122.43885218,37.7844248
9968,"POST ST BETWEEN VAN NESS AVE AND FRANKLIN ST",-122.42239199,37.78651064
5548,"POST ST BETWEEN WEBSTER ST AND FILLMORE ST",-122.4322249,37.7852618
14848,"POTRERO AVE BETWEEN 19TH ST AND 20TH ST",-122.40706139,37.76001008
356,"POTRERO AVE BETWEEN 22ND ST AND 22ND ST",-122.40671262,37.75649719
4040,"POTRERO AVE BETWEEN 24TH ST AND 25TH ST",-122.40627783,37.75236512
14855,"POTRERO AVE BETWEEN MARIPOSA ST AND 18TH ST",-122.4071786,37.76256585
14749,"POWELL ST BETWEEN BEACH ST AND THE EMBARCADERO",-122.4124267,37.80815767
11742,"POWELL ST BETWEEN BUSH ST AND FELLA PL",-122.40885294,37.79048619
11739,"POWELL ST BETWEEN CALIFORNIA ST AND SACRAMENTO ST",-122.40926632,37.79250664
10255,"POWELL ST BETWEEN ELLIS ST AND O'FARRELL ST",-122.40794438,37.78595059
14750,"POWELL ST BETWEEN NORTH POINT ST AND BEACH ST",-122.41223549,37.80722429
11334,"POWELL ST BETWEEN PACIFIC AVE AND BROADWAY",-122.41021291,37.7971699
11871,"Powell St BETWEEN Sacramento St AND Clay St",-122.40945641,37.79341089
10180,"POWELL ST BETWEEN VANDEWATER ST AND BAY ST",-122.41190427,37.80559315
350,"POWHATTAN AVE BETWEEN BANKS ST AND PRENTISS ST",-122.4122783,37.74142607
349,"Powhattan Ave BETWEEN Prentiss St AND Bernal Heights Blvd",-122.41127792,37.74139285
10393,"PRAGUE ST BETWEEN CURTIS ST AND WINDING WAY",-122.43812228,37.71009198
14724,"PRAGUE ST BETWEEN NAYLOR ST AND CORDOVA ST",-122.43427235,37.71049944
10378,"PRAGUE ST BETWEEN PERSIA AVE AND RUSSIA AVE",-122.42778204,37.71816136
14725,"Prague St BETWEEN Rolph St AND Naylor St",-122.43308651,37.71126363
14720,"Pratt Pl BETWEEN End AND California St",-122.40813284,37.79239276
9798,"PRECITA AVE BETWEEN EMMETT CT AND SHOTWELL ST",-122.41549092,37.74742899
14712,"PRECITA AVE BETWEEN FLORIDA ST AND BRYANT ST",-122.40911746,37.74775306
4073,"PRECITA AVE BETWEEN MISSION ST AND COSO AVE",-122.41870296,37.74673476
9796,"PRECITA AVE BETWEEN TREAT AVE AND HARRISON ST",-122.41207843,37.74685323
14705,"PRESIDIO AVE BETWEEN JACKSON ST AND WASHINGTON ST",-122.44741591,37.79038193
10121,"PUTNAM ST BETWEEN JARBOE AVE AND TOMPKINS AVE",-122.41093851,37.73754229
10089,"PUTNAM ST BETWEEN OGDEN AVE AND CRESCENT AVE",-122.4111369,37.7354108
10089,"Putnam St BETWEEN Tompkins Ave AND Crescent Ave",-122.4111369,37.7354108
9961,"QUESADA AVE BETWEEN FITCH ST AND GRIFFITH ST",-122.37932447,37.72646141
9909,"QUESADA AVE BETWEEN JENNINGS ST AND KEITH ST",-122.38679106,37.73069928
14640,"Quincy St BETWEEN Start: 1-99 Block AND Pine St",-122.40537989,37.79130373
14637,"Quint St BETWEEN Davidson Ave AND Evans Ave",-122.39004405,37.7443593
9905,"QUINT ST BETWEEN NEWCOMB AVE AND OAKDALE AVE",-122.39566337,37.73809386
11116,"QUINT ST BETWEEN QUESADA AVE AND REVERE AVE",-122.3973653,37.73622311
14628,"Quint St BETWEEN Thornton Ave AND Bay Shore Blvd",-122.40241912,37.73058102
14630,"QUINT ST BETWEEN TOPEKA AVE AND SANTA FE AVE",-122.39970776,37.73365454
14611,"Quintara St BETWEEN 25th Ave AND 26th Ave",-122.48304802,37.74833808
14609,"Quintara St BETWEEN 27th Ave AND 28th Ave",-122.48519046,37.74824349
11653,"QUINTARA ST BETWEEN 28TH AVE AND 29TH AVE",-122.48626022,37.74819624
10295,"Quintara St BETWEEN 32nd Ave AND 33rd Ave",-122.49054536,37.7480069
14606,"Quintara St BETWEEN 34th Ave AND 35th Ave",-122.49269206,37.74791199
14605,"Quintara St BETWEEN 35th Ave AND 36th Ave",-122.49376264,37.74786464
11650,"Quintara St BETWEEN 43rd Ave AND 44th Ave",-122.50233424,37.74748598
10950,"Quintara St BETWEEN 45th Ave AND 46th Ave",-122.50447814,37.74739105
11648,"QUINTARA ST BETWEEN 46TH AVE AND 47TH AVE",-122.50555066,37.74734354
14597,"Quintara St BETWEEN 48th Ave AND Lower Great Hwy",-122.50742706,37.7472604
14626,"Quintara St BETWEEN End AND 10th Ave",-122.46613597,37.74908359
9904,"QUINTARA ST BETWEEN FUNSTON AVE AND 14TH AVE",-122.47007196,37.74888608
14595,"RACCOON DR BETWEEN TWIN PEAKS BLVD AND CROWN TER",-122.44754608,37.75755618
328,"RACINE LN BETWEEN BEEMAN LN AND SAN BRUNO AVE",-122.40106178,37.71343921
328,"Racine Ln BETWEEN Wabash Ter AND San Bruno Ave",-122.40106178,37.71343921
326,"RAE AVE BETWEEN NAGLEE AVE AND WHIPPLE AVE",-122.44807951,37.71212556
14590,"RALEIGH ST BETWEEN PAULDING ST AND END: 1-99 BLOCK",-122.44208857,37.72756883
14585,"RALSTON ST BETWEEN SARGENT ST AND SHIELDS ST",-122.46893006,37.7169962
9755,"Ramsell St BETWEEN End AND Randolph St",-122.46619084,37.7136091
11076,"RAMSELL ST BETWEEN RANDOLPH ST AND SARGENT ST",-122.46620937,37.71519629
14578,"RANDALL ST BETWEEN CHENERY ST AND CHURCH ST",-122.42609855,37.739763
14577,"RANDALL ST BETWEEN CHURCH ST AND WHITNEY ST",-122.42713576,37.73969985
11998,"RANDALL ST BETWEEN MISSION ST AND SAN JOSE AVE",-122.4238637,37.73987647
11206,"RANDALL ST BETWEEN WHITNEY ST AND SANCHEZ ST",-122.42832551,37.73988712
14567,"Randolph St BETWEEN Chester Ave AND 19th Ave",-122.47139611,37.71501517
14570,"RANDOLPH ST BETWEEN VERNON ST AND RALSTON ST",-122.46844621,37.71426122
324,"RANKIN ST BETWEEN INNES AVE AND JERROLD AVE",-122.39482722,37.74237904
14561,"RANKIN ST BETWEEN KIRKWOOD AVE AND MCKINNON AVE",-122.39614165,37.74071231
323,"RANKIN ST BETWEEN PALOU AVE AND QUESADA AVE",-122.39866028,37.7379017
10294,"RAUSCH ST BETWEEN HOWARD ST AND FOLSOM ST",-122.40972624,37.77648282
14558,"Ravenwood Dr BETWEEN Yerba Buena Ave AND Rosewood Dr",-122.46102018,37.73497379
11616,"RAYCLIFF TER BETWEEN PACIFIC AVE AND END: 1-99 BLOCK",-122.44265752,37.79268518
315,"Raymond Ave BETWEEN Alpha St AND Rutland St",-122.40613685,37.71291904
14554,"Raymond Ave BETWEEN Rutland St AND Delta St",-122.40812517,37.71351206
14552,"REBECCA LN BETWEEN KEITH ST AND END: 1-99 BLOCK",-122.3825982,37.73764405
14549,"REDDY ST BETWEEN THORNTON AVE AND WILLIAMS AVE",-122.39521731,37.73035436
10190,"REDWOOD ST BETWEEN FRANKLIN ST AND END: 350-399 BLOCK",-122.42228617,37.78031759
11542,"REED ST BETWEEN START: 1-99 BLOCK AND WASHINGTON ST",-122.41558979,37.79354482
14547,"REGENT ST BETWEEN CAYUGA AVE AND ALEMANY BLVD",-122.45644914,37.7096528
11256,"REPOSA WAY BETWEEN ROCKDALE DR AND MYRA WAY",-122.45031814,37.74026688
314,"RETIRO WAY BETWEEN CASA WAY AND FILLMORE ST",-122.43788147,37.80572332
10246,"RETIRO WAY BETWEEN RICO WAY AND CASA WAY",-122.43816447,37.80504425
313,"REUEL CT BETWEEN HUDSON AVE AND REUEL CT",-122.38290501,37.73657657
2248,"REVERE AVE BETWEEN KEITH ST AND LANE ST",-122.38922832,37.73113452
14528,"RHODE ISLAND ST BETWEEN 16TH ST AND 17TH ST",-122.40262418,37.76542782
14527,"Rhode Island St BETWEEN 17Th St AND Mariposa St",-122.40250337,37.76414225
14525,"Rhode Island St BETWEEN 18th St AND 19th St",-122.40226506,37.76159
14524,"RHODE ISLAND ST BETWEEN 19TH ST AND 20TH ST",-122.40214146,37.76031301
9856,"RHODE ISLAND ST BETWEEN 24TH ST AND 25TH ST",-122.40141613,37.75265575
14521,"RHODE ISLAND ST BETWEEN 25TH ST AND 26TH ST",-122.40129816,37.75132489
9859,"RHODE ISLAND ST BETWEEN SOUTHERN HEIGHTS AVE AND 22ND ST",-122.40189454,37.75776183
14520,"RICE ST BETWEEN COUNTY LINE AND SAN JOSE AVE",-122.45729605,37.70833509
294,"RICHARDSON AVE BETWEEN CHESTNUT ST AND FRANCISCO ST",-122.44668251,37.80001506
14508,"RIDGE LN BETWEEN HOWTH ST AND JOSIAH AVE",-122.45238257,37.71872486
14506,"RIDGEWOOD AVE BETWEEN HEARST AVE AND MONTEREY BLVD",-122.45340995,37.73110134
10120,"RIDGEWOOD AVE BETWEEN MONTEREY BLVD AND JOOST AVE",-122.4534152,37.73191811
293,"RINCON ST BETWEEN START: 1-99 BLOCK AND BRYANT ST",-122.39242996,37.78444468
14504,"RINGOLD ST BETWEEN 08TH ST AND 09TH ST",-122.41029545,37.7739424
9713,"Rio Ct BETWEEN El Sereno Ct AND Teresita Blvd",-122.44569713,37.7385177
14503,"RIO VERDE ST BETWEEN VELASCO AVE AND COUNTY LINE",-122.41514026,37.70853375
14498,"RITCH ST BETWEEN BRANNAN ST AND TOWNSEND ST",-122.39406365,37.77904512
14485,"RIVERA ST BETWEEN 18TH AVE AND 19TH AVE",-122.47539466,37.74680443
14484,"Rivera St BETWEEN 19th Ave AND 20th Ave",-122.47646295,37.74675728
14483,"RIVERA ST BETWEEN 20TH AVE AND 21ST AVE",-122.47755916,37.74670889
14481,"RIVERA ST BETWEEN 25TH AVE AND 26TH AVE",-122.48291816,37.74647238
9853,"Rivera St BETWEEN 30th Ave AND 31st Ave",-122.48827131,37.74623597
285,"Rivera St BETWEEN 47th Ave AND 48th Ave",-122.50649435,37.7454331
14492,"RIVERA ST BETWEEN RIVERA ST AND 14TH AVE",-122.47022663,37.7470338
281,"RIVOLI ST BETWEEN BELVEDERE ST AND COLE ST",-122.44863533,37.76260189
14459,"RIZAL ST BETWEEN TANDANG SORA AND LAPU-LAPU ST",-122.39934071,37.78186112
14457,"ROANOKE ST BETWEEN BEMIS ST AND LAIDLEY ST",-122.43107007,37.73635394
14453,"ROBINSON DR BETWEEN LAPHAM WAY AND CANYON DR",-122.42926452,37.70924257
14450,"ROCKAWAY AVE BETWEEN ULLOA ST AND ROCKWOOD CT",-122.45643009,37.74339888
14447,"ROCKDALE DR BETWEEN UNNAMED 038 AND UNNAMED #037",-122.45494791,37.74077266
279,"ROCKRIDGE DR BETWEEN 12TH AVE AND FUNSTON AVE",-122.46884369,37.75080875
10052,"ROCKRIDGE DR BETWEEN FUNSTON AVE AND RADIO TER",-122.46971337,37.75071347
9754,"Roemer Way BETWEEN Brunswick St AND End",-122.4465085,37.70905196
14442,"ROLPH ST BETWEEN CURTIS ST AND PARIS ST",-122.44013793,37.71511859
14442,"Rolph St BETWEEN Mission St AND Paris St",-122.44013793,37.71511859
9870,"ROLPH ST BETWEEN MORSE ST AND NAPLES ST",-122.4367681,37.71360643
14436,"ROMAIN ST BETWEEN 21ST ST AND GRAND VIEW AVE",-122.43923579,37.75617411
14435,"ROMAIN ST BETWEEN GRAND VIEW AVE AND MARKET ST",-122.44056703,37.75632234
14434,"ROMAIN ST BETWEEN START: 200-299 BLOCK AND CORBETT AVE",-122.44214728,37.75587227
14432,"Rome St BETWEEN Mount Vernon Ave AND Ottawa Ave",-122.44577438,37.71615093
10743,"ROMOLO ST BETWEEN BROADWAY AND FRESNO ST",-122.406302,37.7982545
9788,"Roosevelt Way BETWEEN Clifford Ter AND 17th St",-122.44420681,37.76287916
9788,"ROOSEVELT WAY BETWEEN LOWER TER AND SATURN ST",-122.44420681,37.76287916
10088,"Rose St BETWEEN Market St AND Gough St",-122.42170074,37.77369694
9704,"ROSELLA CT BETWEEN START: 1-99 BLOCK AND ONONDAGA AVE",-122.43903874,37.72204201
9940,"ROSELYN TER BETWEEN TURK BLVD AND GOLDEN GATE AVE",-122.44966895,37.77779788
10731,"ROSEMARY CT BETWEEN 25TH AVE AND END: 1-99 BLOCK",-122.48150247,37.73779246
14418,"ROSIE LEE LN BETWEEN LILLIAN ST AND END: 50-99 BLOCK",-122.38079187,37.73215251
11952,"ROSSI AVE BETWEEN ANZA ST AND LONE MOUNTAIN TER",-122.45639781,37.77920662
14417,"Rossmoor Dr BETWEEN Elmhurst Dr AND Elmhurst Dr",-122.47308347,37.7302975
267,"ROTTECK ST BETWEEN BOSWORTH ST AND MIRANDO WAY",-122.43108672,37.73293687
14410,"ROUSSEAU ST BETWEEN CAYUGA AVE AND ALEMANY BLVD",-122.42966852,37.73124981
9868,"Russ St BETWEEN Minna St AND Howard St",-122.4085341,37.77908141
10224,"RUSSIA AVE BETWEEN DUBLIN ST AND LA GRANDE AVE",-122.42720961,37.71682439
14403,"RUSSIA AVE BETWEEN MISSION ST AND LONDON ST",-122.43676703,37.7213922
14399,"RUSSIA AVE BETWEEN MOSCOW ST AND MUNICH ST",-122.42957469,37.71795464
14397,"RUTH ST BETWEEN MISSION ST AND WATSON PL",-122.43660095,37.72326198
14390,"Rutland St BETWEEN Raymond Ave AND Leland Ave",-122.40720211,37.71288654
14391,"RUTLAND ST BETWEEN TEDDY AVE AND ARLETA AVE",-122.40662173,37.71423778
9991,"Rutland St BETWEEN Wilde Ave AND Tioga Ave",-122.40545972,37.71693663
14381,"Rutledge St BETWEEN Franconia St AND Peralta Ave",-122.40807066,37.74536331
264,"RUTLEDGE ST BETWEEN PERALTA AVE AND ALABAMA ST",-122.40965654,37.74496698
14346,"SACRAMENTO ST BETWEEN BRODERICK ST AND BAKER ST",-122.44311868,37.78867547
14351,"SACRAMENTO ST BETWEEN FILLMORE ST AND STEINER ST",-122.43485018,37.78973312
9753,"Sacramento St BETWEEN Franklin St AND Gough St",-122.4249818,37.79097787
14371,"SACRAMENTO ST BETWEEN GRANT AVE AND STOCKTON ST",-122.40638639,37.79334729
11997,"SACRAMENTO ST BETWEEN JONES ST AND LYSETTE ST",-122.41457999,37.79230602
9787,"SACRAMENTO ST BETWEEN KEARNY ST AND GRANT AVE",-122.40537145,37.7934724
257,"SACRAMENTO ST BETWEEN LAUREL ST AND LOCUST ST",-122.45112455,37.78765901
14377,"SACRAMENTO ST BETWEEN LEIDESDORFF ST AND MONTGOMERY ST",-122.40255844,37.79383017
14341,"SACRAMENTO ST BETWEEN LOCUST ST AND SPRUCE ST",-122.45276936,37.78744793
9765,"SACRAMENTO ST BETWEEN MILLER PL AND POWELL ST",-122.40918545,37.7929931
14358,"SACRAMENTO ST BETWEEN POLK ST AND VAN NESS AVE",-122.42169406,37.79139238
9764,"SACRAMENTO ST BETWEEN POWELL ST AND MASON ST",-122.41018401,37.79286628
14378,"SACRAMENTO ST BETWEEN SANSOME ST AND LEIDESDORFF ST",-122.40173701,37.79393378
14340,"SACRAMENTO ST BETWEEN SPRUCE ST AND MAPLE ST",-122.4544146,37.78724055
14352,"SACRAMENTO ST BETWEEN UNNAMED 110 AND FILLMORE ST",-122.43381092,37.78986425
14357,"Sacramento St BETWEEN Van Ness Ave AND Franklin St",-122.4233382,37.7911851
11472,"Sadowa St BETWEEN San Jose Ave AND Plymouth Ave",-122.45535534,37.71232518
11505,"SAGAMORE ST BETWEEN PLYMOUTH AVE AND CAPITOL AVE",-122.45752153,37.71139766
245,"SAINT ELMO WAY BETWEEN EL VERANO WAY AND MONTEREY BLVD",-122.46024307,37.73118629
14277,"SAINT FRANCIS BLVD BETWEEN SAN FERNANDO WAY AND SAN LEANDRO WAY",-122.46924776,37.73480564
14275,"Saint Francis Blvd BETWEEN Santa Ana Ave AND San Benito Way",-122.46754906,37.73488198
11486,"SAINT FRANCIS BLVD BETWEEN SANTA CLARA AVE AND SAN BUENAVENTURA WAY",-122.46575929,37.73488603
14271,"Saint Francis Pl BETWEEN 03Rd St AND End: 1-99 Block",-122.39777677,37.78312866
11503,"SAINT GERMAIN AVE BETWEEN GLENBROOK AVE AND END: WEST",-122.45116519,37.75740635
14267,"SAINT JOSEPHS AVE BETWEEN O'FARRELL ST AND GEARY BLVD",-122.44230224,37.78251405
9967,"SALA TER BETWEEN ELLINGTON AVE AND HURON AVE",-122.44555178,37.71417115
14248,"San Anselmo Ave BETWEEN San Buenaventura Way AND Monterey Blvd",-122.4652654,37.73336381
3854,"SAN BENITO WAY BETWEEN DARIEN WAY AND UPLAND DR",-122.46699747,37.73113743
228,"SAN BRUNO AVE BETWEEN ALAMEDA ST AND 15TH ST",-122.40576761,37.76783673
224,"SAN BRUNO AVE BETWEEN BEEMAN LN AND SOMERSET ST",-122.40153002,37.71430235
14230,"SAN BRUNO AVE BETWEEN BURROWS ST AND BACON ST",-122.40384629,37.72823456
10292,"San Bruno Ave BETWEEN End AND 22nd St",-122.40476491,37.75729542
9720,"SAN BRUNO AVE BETWEEN OLMSTEAD ST AND WARE ST",-122.40151707,37.72260071
9721,"SAN BRUNO AVE BETWEEN PAUL AVE AND OLMSTEAD ST",-122.40183677,37.72337619
226,"SAN BRUNO AVE BETWEEN SILLIMAN ST AND FELTON ST",-122.40489613,37.73077747
227,"San Bruno Ave BETWEEN Sweeny St AND Hale St",-122.40605995,37.7332252
9809,"SAN CARLOS ST BETWEEN 19TH ST AND 20TH ST",-122.41990813,37.75938692
9929,"SAN FERNANDO WAY BETWEEN PORTOLA DR AND SAINT FRANCIS BLVD",-122.46974424,37.73545633
9888,"SAN GABRIEL AVE BETWEEN CAPISTRANO AVE AND SANTA ROSA AVE",-122.43840009,37.72883734
11448,"San Jose Ave BETWEEN 22nd St AND 23rd St",-122.42145588,37.75486692
11596,"San Jose Ave BETWEEN 25th St AND 26th St",-122.42141426,37.75020608
205,"SAN JOSE AVE BETWEEN ALEMANY BLVD AND DE LONG ST",-122.45736935,37.7098254
14179,"SAN JOSE AVE BETWEEN COLONIAL WAY AND SANTA YSABEL AVE",-122.44052311,37.72831377
9708,"San Jose Ave BETWEEN Cotter St AND Capistrano Ave",-122.43796357,37.73006428
9710,"SAN JOSE AVE BETWEEN DAY ST AND DAY ST",-122.42291596,37.74310591
14166,"SAN JOSE AVE BETWEEN FARRAGUT AVE AND LAWRENCE AVE",-122.45409462,37.7128076
11917,"SAN JOSE AVE BETWEEN GENEVA AVE AND NIAGARA AVE",-122.4471508,37.72013341
9711,"SAN JOSE AVE BETWEEN GUERRERO ST AND 29TH ST",-122.42232889,37.7447479
9918,"SAN JOSE AVE BETWEEN I-280 S OFF RAMP AND SAGAMORE ST",-122.4553399,37.71168899
9947,"SAN JOSE AVE BETWEEN LAWRENCE AVE AND I-280 S OFF RAMP",-122.4548764,37.71211602
14171,"San Jose Ave BETWEEN Mount Vernon Ave AND Lakeview Ave",-122.44886809,37.7181524
14172,"SAN JOSE AVE BETWEEN MOUNT VERNON AVE AND RIDGE LN",-122.44886809,37.7181524
9928,"SAN JOSE AVE BETWEEN OCEAN AVE AND ONEIDA AVE",-122.44484547,37.72283028
14176,"SAN JOSE AVE BETWEEN PAULDING ST AND SAN JUAN AVE",-122.44127024,37.72719347
14170,"SAN JOSE AVE BETWEEN SAN JOSE AVE AND LAKEVIEW AVE",-122.4499754,37.71664194
11411,"SAN JOSE AVE BETWEEN SANTA ROSA AVE AND COLONIAL WAY",-122.44026604,37.7286909
9882,"SAN JOSE AVE BETWEEN SANTA YNEZ AVE AND SERGEANT JOHN V YOUNG ST",-122.44272654,37.72539049
9692,"SAN JOSE AVE BETWEEN SENECA AVE AND GENEVA AVE",-122.44623179,37.72117641
14185,"SAN JOSE AVE BETWEEN THERESA ST AND COTTER ST",-122.43699595,37.73030087
9864,"SAN JUAN AVE BETWEEN MISSION ST AND ALEMANY BLVD",-122.43616726,37.72441638
9851,"SAN JUAN AVE BETWEEN UNNAMED 041 AND SAN JOSE AVE",-122.44120265,37.72681441
11415,"San Leandro Way BETWEEN Darien Way AND Ocean Ave",-122.46892165,37.73088614
11868,"SAN LEANDRO WAY BETWEEN MONTEREY BLVD AND DARIEN WAY",-122.46871104,37.7324982
203,"SAN LEANDRO WAY BETWEEN SAINT FRANCIS BLVD AND MONTEREY BLVD",-122.46874263,37.73398632
201,"SAN MARCOS AVE BETWEEN CASTENADA AVE AND SANTA RITA AVE",-122.46412572,37.7466457
14141,"San Rafael Way BETWEEN Monterey Blvd AND Darien Way",-122.47047214,37.73255686
9684,"San Rafael Way BETWEEN Saint Francis Blvd AND Monterey Blvd",-122.47044718,37.73397543
9846,"Sanchez St BETWEEN 14th St AND 15th St",-122.4311528,37.76719572
9846,"SANCHEZ ST BETWEEN 14TH ST AND HENRY ST",-122.4311528,37.76719572
11502,"Sanchez St BETWEEN 16th St AND 17th St",-122.43080444,37.76356309
11403,"SANCHEZ ST BETWEEN 21ST ST AND HILL ST",-122.43007661,37.75595811
9681,"SANCHEZ ST BETWEEN 22ND ST AND ALVARADO ST",-122.42992306,37.75435905
199,"SANCHEZ ST BETWEEN 25TH ST AND CLIPPER ST",-122.42946142,37.74956118
192,"SANCHEZ ST BETWEEN 28TH ST AND VALLEY ST",-122.42899807,37.74476431
9680,"SANCHEZ ST BETWEEN ALVARADO ST AND 23RD ST",-122.42984611,37.75355767
11333,"SANCHEZ ST BETWEEN DUBOCE AVE AND 14TH ST",-122.43127387,37.76845808
10201,"SANCHEZ ST BETWEEN HANCOCK ST AND 19TH ST",-122.43045869,37.75995738
9917,"SANCHEZ ST BETWEEN HENRY ST AND 15TH ST",-122.43107613,37.76639626
9916,"SANCHEZ ST BETWEEN MARKET ST AND 16TH ST",-122.43095381,37.76512075
187,"SANSOME ST BETWEEN CLAY ST AND MERCHANT ST",-122.40153497,37.7950729
188,"SANSOME ST BETWEEN COMMERCIAL ST AND CLAY ST",-122.40144569,37.79463317
9675,"SANSOME ST BETWEEN FILBERT ST AND GREENWICH ST",-122.40306664,37.80263257
10450,"SANSOME ST BETWEEN GREEN ST AND UNION ST",-122.40269689,37.80077465
190,"SANSOME ST BETWEEN HALLECK ST AND SACRAMENTO ST",-122.40126955,37.79376564
14129,"SANSOME ST BETWEEN MERCHANT ST AND WASHINGTON ST",-122.40162919,37.79551284
14125,"SANSOME ST BETWEEN PACIFIC AVE AND BROADWAY",-122.40213481,37.79796732
9534,"SANSOME ST BETWEEN PINE ST AND CALIFORNIA ST",-122.40102971,37.79258435
189,"Sansome St BETWEEN Sacramento St AND Commercial St",-122.40135915,37.79420696
186,"Sansome St BETWEEN Vallejo St AND Green St",-122.40251239,37.79984464
14128,"SANSOME ST BETWEEN WASHINGTON ST AND JACKSON ST",-122.40176471,37.79617277
14122,"SANTA ANA AVE BETWEEN PORTOLA DR AND SAINT FRANCIS BLVD",-122.46807835,37.73615009
11391,"SANTA CLARA AVE BETWEEN PORTOLA DR AND YERBA BUENA AVE",-122.46600112,37.73886474
9741,"Santa Marina St BETWEEN Gladys St AND Elsie St",-122.42045997,37.73956904
9830,"SANTA MARINA ST BETWEEN MISSION ST AND GLADYS ST",-122.42267275,37.74047172
9741,"SANTA MARINA ST BETWEEN PROSPECT AVE AND ELSIE ST",-122.42045997,37.73956904
183,"Santa Monica Way BETWEEN Santa Clara Ave AND San Lorenzo Way",-122.46450994,37.73915614
202,"SANTA MONICA WAY BETWEEN SANTA MONICA WAY AND PORTAL PATH",-122.4650025,37.738931
14108,"SANTA PAULA AVE BETWEEN SANTA MONICA WAY AND YERBA BUENA AVE",-122.46321781,37.73747575
181,"SANTA ROSA AVE BETWEEN ALEMANY BLVD AND CAYUGA AVE",-122.43639822,37.72694381
14105,"Santa Rosa Ave BETWEEN Mission St AND Alemany Blvd",-122.43498664,37.72624051
180,"SANTA ROSA AVE BETWEEN SAN GABRIEL AVE AND SAN JOSE AVE",-122.43957938,37.72866344
9729,"SANTA ROSA AVE BETWEEN SAN JOSE AVE AND SANTA ROSA AVE",-122.4402856,37.72901696
14102,"SANTA YNEZ AVE BETWEEN CAPISTRANO AVE AND OTSEGO AVE",-122.43982764,37.72442026
10430,"SANTA YSABEL AVE BETWEEN DELANO AVE AND UNNAMED #041",-122.43989958,37.72780747
14098,"SANTIAGO ST BETWEEN 15TH AVE AND CECELIA AVE",-122.47183654,37.74509365
171,"SANTIAGO ST BETWEEN 16TH AVE AND 17TH AVE",-122.47330446,37.74502759
10109,"SANTIAGO ST BETWEEN 17TH AVE AND 18TH AVE",-122.47421909,37.7449878
9666,"SANTIAGO ST BETWEEN 19TH AVE AND 20TH AVE",-122.47633442,37.74489408
9665,"Santiago St BETWEEN 26th Ave AND 27th Ave",-122.48385859,37.74456349
9719,"Santiago St BETWEEN 27th Ave AND 28th Ave",-122.48493054,37.74451635
14088,"Santiago St BETWEEN 34th Ave AND 35th Ave",-122.49243421,37.74418611
14085,"Santiago St BETWEEN 37th Ave AND 38th Ave",-122.49564444,37.74404468
10569,"Sargent St BETWEEN Bright St AND Head St",-122.46397077,37.71613072
14071,"Sargent St BETWEEN Byxbee St AND Monticello St",-122.47026584,37.71609112
14072,"Sargent St BETWEEN Ralston St AND Byxbee St",-122.46936851,37.71609588
11752,"SAWYER ST BETWEEN SUNNYDALE AVE AND SUNRISE WAY",-122.41551824,37.71067495
11751,"SAWYER ST BETWEEN SUNRISE WAY AND VELASCO AVE",-122.41597642,37.70934793
14061,"SCHWERIN ST BETWEEN GARRISON AVE AND KELLOCH AVE",-122.41210047,37.70891252
14027,"SCOTT ST BETWEEN BEACH ST AND PRADO ST",-122.44200335,37.80423623
14039,"SCOTT ST BETWEEN CLAY ST AND WASHINGTON ST",-122.43922271,37.79052688
1733,"Scott St BETWEEN Duboce Ave AND Waller St",-122.43497275,37.7695061
14046,"SCOTT ST BETWEEN EDDY ST AND ELLIS ST",-122.43735324,37.78126443
9979,"SCOTT ST BETWEEN ELLIS ST AND O'FARRELL ST",-122.43753994,37.78219499
14053,"SCOTT ST BETWEEN FELL ST AND HAYES ST",-122.43603465,37.7747413
14037,"SCOTT ST BETWEEN JACKSON ST AND PACIFIC AVE",-122.43957676,37.79228285
14048,"Scott St BETWEEN Mcallister St AND Golden Gate Ave",-122.43679063,37.77847208
11368,"Scott St BETWEEN Post St AND Sutter St",-122.43811303,37.78499513
